Entity,Code,Political regime
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,0
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,1
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,1
Laos,LAO,1
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Laos,LAO,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,1
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,1
Latvia,LVA,1
Latvia,LVA,1
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,1
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,0
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,2
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,2
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,2
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Latvia,LVA,3
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,0
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lebanon,LBN,1
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,1
Lesotho,LSO,1
Lesotho,LSO,1
Lesotho,LSO,1
Lesotho,LSO,0
Lesotho,LSO,1
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,2
Lesotho,LSO,1
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,1
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,0
Lesotho,LSO,1
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Lesotho,LSO,2
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,1
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,0
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Liberia,LBR,2
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,1
Libya,LBY,2
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Libya,LBY,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,1
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,1
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,0
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,3
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Lithuania,LTU,2
Luxembourg,LUX,1
Luxembourg,LUX,1
Luxembourg,LUX,1
Luxembourg,LUX,1
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,2
Luxembourg,LUX,0
Luxembourg,LUX,0
Luxembourg,LUX,0
Luxembourg,LUX,0
Luxembourg,LUX,0
Luxembourg,LUX,1
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
Luxembourg,LUX,3
